session_duration_sec,pages_viewed,clicks,ad_impressions,device_type,traffic_source,cart_additions,past_purchases,conversion
3269,26,88,139,Mobile,Email,6,47,1
69,22,79,119,Mobile,Email,19,39,0
2972,33,81,57,Tablet,GoogleAds,15,25,1
3400,39,0,131,Tablet,GoogleAds,14,43,1
1911,29,64,37,Desktop,GoogleAds,13,18,1
2268,22,0,468,Tablet,Instagram,15,22,1
415,13,84,480,Mobile,Email,8,47,0
673,9,59,111,Desktop,Email,9,35,1
1142,24,24,153,Tablet,GoogleAds,14,26,1
1109,15,90,405,Desktop,Facebook,9,15,1
551,36,9,250,Desktop,GoogleAds,1,6,0
1347,13,49,242,Tablet,Instagram,4,12,1
1007,27,11,208,Mobile,Facebook,7,11,1
1150,37,91,368,Mobile,Email,5,26,1
2984,7,31,170,Desktop,Instagram,5,32,1
877,8,32,257,Tablet,Instagram,0,30,0
2076,37,71,279,Tablet,Facebook,15,10,1
441,14,25,363,Mobile,GoogleAds,17,16,0
749,12,41,113,Tablet,GoogleAds,2,37,0
1383,36,49,408,Tablet,Organic,6,1,1
192,17,60,175,Desktop,Facebook,11,2,0
2170,29,40,89,Tablet,GoogleAds,9,33,1
1216,27,56,135,Tablet,Instagram,9,49,1
2538,1,1,294,Tablet,GoogleAds,8,31,1
1179,34,98,495,Mobile,GoogleAds,10,23,1
840,4,97,303,Mobile,Instagram,18,23,1
1661,24,69,359,Desktop,Facebook,7,12,1
1146,21,30,419,Mobile,Organic,17,21,1
2820,33,22,206,Mobile,GoogleAds,3,18,0
485,7,75,318,Mobile,GoogleAds,1,29,0
2820,1,53,73,Mobile,GoogleAds,12,38,1
1336,3,27,259,Desktop,Facebook,13,20,1
980,15,78,358,Tablet,Instagram,19,47,1
1029,31,18,148,Tablet,Instagram,14,22,1
1151,16,75,489,Tablet,Instagram,12,15,1
1846,10,47,225,Desktop,Instagram,5,41,1
170,29,1,105,Mobile,Instagram,19,6,0
2458,6,10,44,Desktop,Instagram,5,19,1
207,29,43,416,Desktop,GoogleAds,0,47,0
1293,17,58,356,Desktop,GoogleAds,14,41,1
669,22,58,26,Tablet,Instagram,5,13,1
1785,24,37,304,Mobile,Instagram,14,25,1
1080,17,24,261,Tablet,Facebook,14,21,1
2020,21,20,59,Desktop,Facebook,13,40,1
408,11,41,61,Desktop,Email,9,35,0
1743,7,35,305,Tablet,GoogleAds,7,25,1
1592,39,8,414,Tablet,Instagram,3,11,0
2135,5,11,401,Tablet,GoogleAds,5,48,1
2181,21,9,70,Mobile,Email,19,30,1
84,18,58,442,Tablet,Facebook,16,39,0
2194,35,4,447,Mobile,Email,6,3,1
611,20,32,445,Mobile,Organic,11,39,1
3481,15,68,447,Tablet,Facebook,3,26,0
846,5,79,271,Desktop,GoogleAds,13,8,1
1538,13,62,257,Desktop,Facebook,3,11,0
509,12,28,397,Mobile,Email,15,28,0
1606,21,17,432,Mobile,Instagram,0,27,0
147,37,92,384,Mobile,Email,17,15,0
2107,6,5,418,Desktop,Email,18,7,1
1804,7,52,125,Mobile,Instagram,9,46,1
982,26,81,414,Mobile,GoogleAds,4,48,1
1652,8,31,19,Desktop,GoogleAds,12,12,1
1895,9,41,119,Tablet,Facebook,5,13,1
2311,27,46,320,Desktop,Email,3,14,0
2038,4,30,66,Tablet,Facebook,15,8,1
2767,21,61,245,Tablet,Instagram,7,43,1
1910,31,55,57,Mobile,Organic,15,31,1
2620,21,10,44,Mobile,GoogleAds,10,21,1
2814,25,25,12,Tablet,Instagram,0,24,0
1459,39,91,378,Mobile,GoogleAds,17,40,1
556,15,26,424,Tablet,Facebook,3,25,0
3383,35,82,236,Mobile,Organic,10,44,1
931,37,56,24,Desktop,Email,19,28,1
590,28,26,395,Tablet,GoogleAds,9,17,0
1382,14,58,450,Tablet,Email,15,35,1
1966,4,61,257,Mobile,Facebook,9,19,1
2013,20,19,442,Desktop,GoogleAds,4,32,1
2106,34,2,284,Mobile,Facebook,17,19,1
2974,12,15,324,Desktop,Email,10,2,1
3155,33,43,361,Mobile,Facebook,2,42,0
713,24,92,251,Tablet,Facebook,8,33,1
2318,20,78,94,Desktop,Facebook,14,5,1
2413,5,29,380,Desktop,Instagram,18,30,1
1635,38,39,443,Mobile,Instagram,18,34,1
3341,30,64,455,Desktop,GoogleAds,4,31,1
647,24,28,380,Mobile,Facebook,5,41,1
2800,7,29,22,Desktop,Facebook,3,8,0
3376,36,31,474,Mobile,Facebook,11,45,1
1019,38,9,157,Mobile,Instagram,4,47,1
2988,16,90,89,Mobile,Email,2,26,0
650,15,50,202,Tablet,Facebook,9,23,1
2849,23,7,468,Desktop,Organic,12,49,1
3394,12,50,462,Tablet,GoogleAds,3,21,0
2669,29,35,481,Tablet,Instagram,7,29,1
1871,15,54,197,Tablet,Email,0,35,0
2866,29,34,45,Tablet,Organic,19,25,1
1215,21,35,454,Desktop,Facebook,1,49,0
695,15,55,470,Desktop,Instagram,3,1,0
1861,14,35,380,Tablet,Facebook,0,41,0
3445,16,88,401,Desktop,GoogleAds,6,43,1
197,15,83,79,Desktop,Instagram,4,6,0
1629,4,60,39,Mobile,Organic,12,26,1
1697,27,61,424,Desktop,Email,12,15,1
994,23,80,284,Tablet,Email,7,48,1
557,29,86,386,Desktop,GoogleAds,16,45,0
2782,9,24,466,Tablet,Email,9,28,1
2983,7,63,155,Desktop,Email,9,20,1
1441,4,59,149,Tablet,GoogleAds,1,25,0
885,5,56,343,Desktop,Organic,5,17,1
627,5,94,391,Desktop,Instagram,0,0,0
2471,11,69,445,Desktop,Instagram,17,1,1
1375,28,98,52,Tablet,GoogleAds,2,13,0
1253,16,51,251,Mobile,Facebook,6,37,1
912,30,55,432,Tablet,GoogleAds,15,14,1
172,4,62,382,Desktop,GoogleAds,2,35,0
1984,2,67,147,Tablet,GoogleAds,5,23,1
3301,3,19,329,Desktop,GoogleAds,3,24,0
279,21,53,396,Desktop,Email,15,8,0
641,6,0,494,Mobile,Email,2,14,0
915,18,89,350,Desktop,Organic,3,36,0
3481,5,97,455,Desktop,GoogleAds,10,5,1
3263,9,9,258,Desktop,Instagram,16,42,1
2024,20,22,273,Mobile,Facebook,18,44,1
1651,28,50,459,Tablet,Email,7,11,1
214,26,23,498,Mobile,Instagram,13,26,0
591,18,12,125,Tablet,Email,15,6,0
1589,19,28,204,Desktop,Organic,18,27,1
850,3,57,256,Tablet,Facebook,15,11,1
1846,9,90,131,Tablet,Email,9,41,1
1261,36,94,21,Tablet,Facebook,14,34,1
1729,31,42,78,Tablet,Facebook,3,1,0
1652,17,9,335,Desktop,Instagram,3,25,0
2653,23,30,51,Mobile,Email,12,19,1
2307,34,73,362,Tablet,Facebook,11,24,1
884,5,87,361,Desktop,GoogleAds,14,20,1
1474,15,96,266,Desktop,Facebook,12,0,1
2253,3,13,116,Desktop,Facebook,5,27,1
699,19,98,55,Desktop,Email,13,37,1
2020,28,33,292,Tablet,GoogleAds,2,12,0
3151,3,16,51,Mobile,Facebook,7,29,1
2696,38,20,330,Desktop,Email,11,9,1
1432,4,95,273,Mobile,Email,13,44,1
2011,24,66,254,Mobile,Facebook,4,21,1
681,31,57,492,Mobile,Organic,1,28,0
3284,11,78,473,Desktop,Organic,9,4,1
1181,37,7,61,Desktop,Instagram,2,7,0
1505,1,95,347,Desktop,Organic,9,10,1
953,9,37,481,Mobile,Organic,8,25,1
2256,17,25,459,Desktop,Email,16,18,1
1459,1,63,397,Desktop,Email,5,18,1
2549,3,29,449,Mobile,Facebook,8,29,1
905,26,8,351,Desktop,Facebook,2,35,0
2199,31,31,225,Tablet,Email,6,41,1
1346,26,10,469,Tablet,Facebook,11,8,1
174,23,85,336,Tablet,Email,17,6,0
2371,30,33,103,Tablet,Organic,9,17,1
2078,10,17,471,Mobile,Facebook,1,8,0
1115,8,18,458,Desktop,Organic,16,5,1
3212,25,53,48,Tablet,Instagram,2,5,0
1763,22,81,225,Tablet,Facebook,0,44,0
3041,15,36,342,Desktop,Email,7,21,1
2362,10,81,233,Mobile,Email,12,16,1
1948,20,11,70,Tablet,Instagram,10,14,1
380,23,3,47,Desktop,Email,7,8,0
1890,1,42,228,Desktop,Organic,19,5,1
862,2,26,495,Tablet,Email,0,22,0
393,19,50,10,Tablet,Instagram,1,16,0
1941,14,4,185,Desktop,GoogleAds,17,31,1
2502,8,5,80,Desktop,GoogleAds,17,31,1
434,38,76,13,Tablet,Organic,8,36,0
2218,12,86,499,Tablet,GoogleAds,6,2,1
3259,26,55,445,Tablet,Email,8,15,1
638,27,88,314,Tablet,Instagram,9,1,1
904,29,67,340,Mobile,Organic,1,2,0
2547,15,95,324,Desktop,GoogleAds,4,40,1
3074,1,43,84,Tablet,Email,16,13,1
2384,28,14,86,Desktop,Email,1,13,0
607,3,89,157,Tablet,Facebook,19,29,1
3072,18,41,144,Mobile,Facebook,9,48,1
2346,34,10,491,Desktop,Instagram,0,39,0
602,32,72,63,Mobile,Organic,11,48,1
1697,29,10,431,Desktop,GoogleAds,14,26,1
582,25,65,43,Mobile,GoogleAds,5,16,0
3435,26,26,407,Tablet,Email,13,38,1
2085,39,57,158,Tablet,GoogleAds,13,8,1
3011,8,89,185,Mobile,Instagram,14,35,1
2100,19,71,286,Tablet,Facebook,0,9,0
1714,22,20,491,Mobile,Email,16,28,1
2480,29,20,323,Mobile,Organic,10,3,1
186,33,71,440,Desktop,Email,14,20,0
538,38,0,24,Mobile,GoogleAds,19,36,0
1643,35,57,497,Desktop,Instagram,15,1,1
975,3,12,357,Mobile,Organic,8,14,1
1527,19,72,205,Desktop,Email,11,27,1
207,10,91,362,Desktop,GoogleAds,1,24,0
2667,27,5,224,Tablet,Email,14,25,1
2899,15,86,101,Desktop,Organic,8,8,1
862,11,99,204,Desktop,GoogleAds,15,29,1
3598,26,57,8,Mobile,Facebook,16,8,1
1547,24,16,472,Desktop,Organic,19,0,1
2079,13,72,172,Tablet,Facebook,3,11,0
3193,32,11,208,Mobile,Facebook,7,44,1
1090,37,85,96,Desktop,GoogleAds,6,12,1
3147,4,51,162,Mobile,Email,5,13,1
2899,13,75,291,Mobile,Email,4,9,1
107,9,69,96,Mobile,Instagram,9,16,0
3225,34,72,306,Mobile,Organic,2,16,0
1913,37,51,145,Mobile,Organic,19,30,1
444,7,36,258,Desktop,GoogleAds,16,45,0
646,1,2,474,Mobile,GoogleAds,15,48,1
3167,12,97,438,Mobile,Instagram,10,25,1
597,21,7,300,Tablet,Instagram,12,34,0
353,11,9,465,Tablet,Facebook,17,35,0
1327,14,46,102,Mobile,Instagram,13,10,1
1989,34,40,177,Desktop,Email,1,15,0
580,34,63,386,Tablet,Facebook,11,28,0
620,25,41,328,Tablet,Instagram,9,44,1
1737,4,42,110,Mobile,Email,6,17,1
2300,26,8,198,Desktop,Email,1,10,0
1864,16,13,393,Desktop,Facebook,17,10,1
2618,10,90,129,Tablet,Facebook,16,8,1
969,2,95,453,Tablet,Email,15,24,1
2089,35,3,359,Tablet,GoogleAds,1,31,0
2448,19,1,137,Tablet,Facebook,10,33,1
2334,6,96,398,Tablet,Organic,18,2,1
541,19,84,27,Mobile,GoogleAds,6,13,0
1187,8,0,137,Mobile,Organic,16,47,1
2440,14,74,164,Mobile,Instagram,14,39,1
1101,10,64,349,Tablet,Facebook,8,24,1
1911,3,45,468,Mobile,Facebook,11,15,1
893,38,58,463,Tablet,Email,7,35,1
2271,29,74,356,Desktop,Facebook,1,8,0
1688,15,6,131,Desktop,Organic,16,3,1
2433,23,65,373,Mobile,GoogleAds,15,44,1
2801,23,14,151,Desktop,Instagram,15,1,1
2270,18,71,378,Desktop,GoogleAds,2,24,0
2136,19,46,246,Desktop,Organic,18,49,1
1759,28,89,110,Mobile,Instagram,15,21,1
2685,26,39,73,Desktop,Email,10,4,1
2661,10,41,286,Mobile,Facebook,8,48,1
791,4,50,275,Tablet,Facebook,13,20,1
3462,2,34,358,Tablet,Email,1,9,0
3058,3,40,67,Mobile,Organic,12,22,1
2737,7,84,50,Mobile,Email,4,26,1
2115,16,56,304,Desktop,Organic,19,29,1
3107,31,37,3,Tablet,Instagram,13,3,1
890,10,71,226,Desktop,GoogleAds,0,5,0
456,19,95,66,Tablet,GoogleAds,5,25,0
2123,28,7,155,Desktop,Email,10,9,1
1793,17,73,471,Desktop,Facebook,16,48,1
1287,28,62,362,Tablet,Email,13,4,1
2001,19,86,480,Desktop,Facebook,13,38,1
1077,37,3,111,Tablet,Email,19,36,1
3178,23,47,483,Mobile,Email,6,39,1
1587,20,51,296,Desktop,GoogleAds,18,0,1
1021,13,37,381,Tablet,Facebook,5,33,1
2284,13,93,256,Tablet,GoogleAds,12,47,1
783,11,86,274,Desktop,Facebook,9,7,1
2736,15,4,155,Tablet,Instagram,18,20,1
3517,17,84,139,Desktop,Instagram,9,30,1
1824,28,69,167,Desktop,Instagram,4,46,1
2658,19,80,19,Mobile,Organic,12,22,1
2436,4,88,345,Mobile,GoogleAds,16,10,1
1211,22,23,391,Mobile,GoogleAds,4,15,1
1460,22,85,223,Desktop,Instagram,6,26,1
2766,37,76,57,Desktop,Email,19,6,1
316,39,16,386,Tablet,GoogleAds,6,48,0
788,34,77,294,Mobile,Facebook,14,23,1
2561,33,97,133,Mobile,GoogleAds,14,31,1
2325,33,89,462,Tablet,GoogleAds,0,34,0
17,12,82,338,Mobile,Facebook,11,30,0
2565,2,25,292,Mobile,Instagram,1,46,0
485,28,2,452,Mobile,Instagram,17,28,0
1330,10,1,344,Tablet,Facebook,14,3,1
2221,22,91,205,Mobile,GoogleAds,6,34,1
494,17,1,119,Desktop,GoogleAds,8,10,0
3153,26,21,253,Mobile,Instagram,2,33,0
2624,3,70,85,Desktop,Organic,9,38,1
914,7,3,185,Mobile,Instagram,1,14,0
568,8,37,225,Desktop,Facebook,11,13,0
1977,20,83,148,Mobile,Organic,6,20,1
2295,12,69,389,Desktop,Organic,4,6,1
1137,35,72,280,Desktop,Facebook,3,16,0
1243,17,51,227,Mobile,Email,0,41,0
2611,28,30,286,Tablet,Instagram,14,17,1
2885,10,25,284,Mobile,GoogleAds,8,13,1
477,22,35,181,Tablet,Instagram,5,37,0
3535,38,25,435,Tablet,Facebook,13,28,1
3349,33,27,109,Tablet,GoogleAds,1,9,0
2443,22,4,135,Tablet,Email,11,16,1
2832,37,73,426,Tablet,Facebook,5,31,1
857,13,17,291,Tablet,Instagram,12,19,1
2444,27,14,375,Mobile,Organic,3,16,0
2934,15,56,478,Desktop,Facebook,15,45,1
268,22,96,290,Desktop,Facebook,10,6,0
292,30,4,103,Mobile,Instagram,5,38,0
1659,37,36,201,Mobile,Email,4,43,1
1908,34,85,117,Mobile,Instagram,0,29,0
49,34,85,332,Tablet,Instagram,18,37,0
2543,35,21,310,Tablet,Email,6,39,1
2986,19,51,29,Desktop,Email,17,40,1
2277,8,14,394,Mobile,Facebook,9,49,1
3210,39,16,27,Desktop,Organic,9,9,1
1024,33,50,467,Desktop,Instagram,16,31,1
3081,28,44,13,Tablet,Organic,6,25,1
622,37,62,42,Tablet,Email,0,47,0
2985,25,27,421,Desktop,Email,11,16,1
1925,36,58,445,Tablet,Instagram,16,0,1
697,17,85,224,Tablet,Facebook,15,38,1
622,24,20,463,Tablet,Instagram,19,25,1
2317,21,41,21,Desktop,Facebook,14,29,1
3047,2,80,387,Desktop,GoogleAds,18,8,1
3023,31,68,136,Desktop,Facebook,19,43,1
2423,33,81,326,Mobile,Instagram,16,32,1
1791,30,16,221,Desktop,Instagram,3,25,0
1820,12,67,467,Tablet,Facebook,3,41,0
2601,12,6,145,Desktop,Organic,2,9,0
2706,24,88,10,Mobile,Facebook,7,41,1
1557,24,39,225,Tablet,GoogleAds,8,31,1
1940,11,39,141,Desktop,GoogleAds,1,38,0
2871,13,42,475,Desktop,Organic,18,46,1
3097,27,72,106,Tablet,GoogleAds,17,41,1
1162,8,82,268,Desktop,Instagram,15,47,1
584,10,50,194,Mobile,Organic,17,47,0
3190,8,72,458,Tablet,Organic,17,32,1
1920,20,22,128,Desktop,Organic,11,26,1
1022,8,94,213,Tablet,Facebook,1,42,0
679,9,31,151,Desktop,Facebook,0,28,0
278,7,30,449,Desktop,Organic,15,18,0
3243,14,16,481,Tablet,GoogleAds,16,17,1
1293,28,57,384,Desktop,Instagram,0,34,0
933,2,85,180,Desktop,Instagram,2,46,0
1135,8,34,317,Tablet,Facebook,19,27,1
1539,13,29,26,Desktop,Email,15,37,1
1768,21,63,15,Desktop,Organic,13,9,1
1604,28,52,22,Tablet,Email,15,2,1
256,35,50,345,Mobile,Instagram,8,41,0
1570,23,36,65,Mobile,Facebook,1,28,0
2188,15,89,251,Mobile,Facebook,12,15,1
2410,2,5,410,Mobile,Facebook,4,35,1
2253,12,33,21,Mobile,Facebook,19,0,1
1949,36,55,233,Mobile,Facebook,16,17,1
939,3,95,408,Tablet,Organic,5,3,1
3463,5,24,487,Tablet,Email,16,4,1
3079,3,12,16,Tablet,Instagram,1,20,0
2702,19,62,416,Desktop,Instagram,6,3,1
236,2,65,272,Mobile,Facebook,16,19,0
2758,37,4,205,Mobile,Facebook,7,18,1
3557,17,74,298,Tablet,Facebook,0,34,0
3558,14,10,160,Desktop,GoogleAds,18,44,1
274,28,87,434,Desktop,Instagram,4,23,0
1405,27,77,41,Tablet,Facebook,4,19,1
3567,10,93,108,Mobile,Email,0,49,0
1467,3,43,125,Desktop,GoogleAds,9,27,1
655,36,98,152,Mobile,Organic,9,37,1
2268,38,84,13,Desktop,GoogleAds,2,23,0
3458,25,68,203,Mobile,GoogleAds,11,19,1
1428,22,1,79,Desktop,GoogleAds,11,23,1
1483,39,39,394,Mobile,Email,6,5,1
3000,30,36,42,Mobile,Instagram,15,37,1
1397,21,48,169,Mobile,Facebook,19,24,1
1909,30,97,249,Tablet,Email,2,31,0
2514,28,74,121,Mobile,Email,6,16,1
2782,31,35,387,Mobile,Facebook,13,16,1
1259,26,74,439,Desktop,GoogleAds,3,4,0
991,22,72,272,Desktop,Organic,9,16,1
1164,21,69,300,Tablet,GoogleAds,1,8,0
597,1,33,209,Desktop,GoogleAds,15,19,0
485,37,57,473,Mobile,Instagram,2,1,0
1831,13,36,158,Tablet,GoogleAds,14,18,1
995,21,95,495,Tablet,Organic,7,8,1
3358,9,59,121,Tablet,Email,15,39,1
2213,17,11,227,Mobile,GoogleAds,10,18,1
1251,21,31,421,Mobile,Email,10,44,1
199,31,80,444,Desktop,Instagram,10,3,0
1450,39,3,461,Desktop,Organic,0,5,0
990,22,32,24,Desktop,Facebook,1,35,0
1708,12,42,230,Tablet,Facebook,19,10,1
1725,6,8,26,Mobile,Instagram,0,20,0
2603,16,97,58,Desktop,Organic,18,41,1
50,26,50,265,Mobile,Email,19,47,0
2364,5,93,126,Tablet,Instagram,9,24,1
952,9,19,445,Mobile,GoogleAds,18,29,1
347,14,38,275,Mobile,Email,10,17,0
1347,30,22,28,Tablet,GoogleAds,11,24,1
1108,26,40,391,Desktop,GoogleAds,9,20,1
3010,29,43,301,Mobile,Email,6,22,1
2336,19,34,470,Mobile,GoogleAds,7,29,1
3257,8,22,128,Tablet,Facebook,10,43,1
905,23,57,94,Mobile,Email,17,45,1
2330,35,47,191,Mobile,Instagram,15,17,1
2894,31,86,421,Mobile,Facebook,0,32,0
2677,35,57,272,Tablet,Instagram,5,44,1
1684,32,56,484,Mobile,Organic,16,34,1
2919,5,86,5,Tablet,Instagram,12,45,1
940,16,38,157,Desktop,Email,9,21,1
298,17,27,52,Mobile,Instagram,9,49,0
733,32,63,243,Tablet,Organic,0,23,0
2950,38,61,151,Tablet,GoogleAds,6,22,1
2329,32,82,262,Mobile,Email,19,0,1
1963,20,61,420,Tablet,Facebook,8,14,1
1099,2,93,441,Desktop,Facebook,10,47,1
492,20,84,417,Desktop,Instagram,19,27,0
945,18,87,305,Desktop,Facebook,1,41,0
2305,1,84,425,Desktop,Organic,0,19,0
165,29,25,80,Tablet,Facebook,11,35,0
1080,29,50,183,Tablet,Instagram,6,42,1
1968,19,49,354,Desktop,Facebook,18,15,1
2511,6,35,107,Desktop,GoogleAds,4,4,1
2258,39,25,154,Desktop,GoogleAds,11,42,1
1693,8,32,293,Desktop,Facebook,13,49,1
133,24,99,205,Desktop,Email,6,14,0
2058,20,67,116,Tablet,Facebook,7,1,1
977,14,72,17,Desktop,GoogleAds,13,23,1
864,5,7,480,Desktop,GoogleAds,11,12,1
649,34,65,288,Mobile,Organic,8,22,1
2248,16,92,156,Tablet,Instagram,9,11,1
1612,7,22,477,Desktop,Organic,9,45,1
2573,16,69,25,Tablet,Email,0,32,0
451,7,54,431,Mobile,Instagram,5,43,0
1954,27,42,278,Mobile,Facebook,13,44,1
1848,14,99,475,Desktop,Facebook,8,24,1
1839,14,20,317,Desktop,Email,11,34,1
2200,33,21,126,Desktop,GoogleAds,18,34,1
3272,33,8,300,Desktop,Facebook,19,0,1
542,20,33,358,Mobile,Organic,11,42,0
2284,36,58,276,Tablet,GoogleAds,12,3,1
1346,7,25,365,Desktop,Facebook,2,30,0
958,32,0,178,Tablet,GoogleAds,10,27,1
3383,3,99,344,Desktop,Instagram,1,10,0
2029,39,4,431,Desktop,Facebook,17,31,1
469,29,40,47,Mobile,Facebook,17,1,0
3482,24,62,200,Desktop,GoogleAds,8,43,1
560,22,21,51,Desktop,Instagram,0,12,0
402,6,67,439,Desktop,Organic,15,16,0
1797,24,47,462,Mobile,Instagram,0,3,0
854,23,65,295,Tablet,Organic,19,30,1
3288,38,15,270,Mobile,Email,4,37,1
2267,10,79,197,Desktop,Instagram,16,2,1
1148,16,52,431,Desktop,Organic,7,42,1
655,11,85,21,Desktop,GoogleAds,5,11,1
3332,32,64,143,Tablet,Organic,0,43,0
2276,6,78,248,Tablet,Email,12,17,1
2464,24,63,356,Desktop,Organic,17,29,1
1476,33,87,353,Desktop,Instagram,3,45,0
1387,12,67,465,Tablet,Organic,14,10,1
2945,27,62,468,Mobile,Instagram,13,23,1
2615,38,61,1,Mobile,Email,15,20,1
2607,18,81,464,Tablet,Organic,4,48,1
151,39,80,365,Tablet,Organic,0,47,0
2669,13,70,338,Desktop,Email,3,34,0
510,30,44,394,Tablet,Organic,16,3,0
849,13,51,407,Tablet,Instagram,5,25,1
2759,34,73,274,Desktop,Facebook,3,7,0
1692,36,64,241,Tablet,Facebook,6,23,1
1575,30,1,58,Desktop,Instagram,0,42,0
2056,25,48,126,Mobile,Organic,9,44,1
1540,2,21,329,Mobile,Instagram,12,11,1
605,36,95,366,Mobile,Email,8,4,1
1914,18,28,478,Desktop,Instagram,13,15,1
290,5,34,461,Mobile,Facebook,0,31,0
433,19,80,52,Mobile,GoogleAds,8,28,0
2913,18,75,223,Desktop,Email,5,32,1
279,32,23,302,Desktop,Organic,9,40,0
163,21,93,363,Mobile,Instagram,10,13,0
2671,10,29,269,Mobile,Email,6,24,1
1760,37,83,96,Mobile,Facebook,19,7,1
671,22,41,273,Tablet,Organic,11,26,1
1977,13,70,323,Desktop,Instagram,11,34,1
92,17,49,61,Desktop,Instagram,13,21,0
3004,9,70,321,Desktop,Organic,9,6,1
2956,24,59,181,Desktop,GoogleAds,15,35,1
1459,14,29,133,Mobile,GoogleAds,3,46,0
1308,8,11,416,Desktop,Email,13,11,1
2341,37,48,89,Tablet,Instagram,1,8,0
989,19,94,173,Tablet,Email,1,49,0
2230,28,81,312,Mobile,Organic,10,44,1
3408,30,45,5,Mobile,Email,10,34,1
3144,7,42,357,Desktop,Instagram,5,38,1
3154,26,1,343,Mobile,GoogleAds,2,18,0
2820,11,96,204,Mobile,GoogleAds,8,27,1
1669,14,74,162,Mobile,Organic,2,28,0
1408,21,97,61,Tablet,Facebook,0,7,0
642,8,79,471,Desktop,Email,1,42,0
1541,3,53,464,Mobile,Organic,14,26,1
796,28,34,497,Desktop,GoogleAds,10,4,1
3000,29,51,190,Desktop,Instagram,7,47,1
3069,23,32,325,Desktop,Instagram,15,28,1
407,18,84,63,Tablet,Facebook,16,34,0
1153,35,83,44,Desktop,Facebook,2,32,0
943,13,71,239,Desktop,GoogleAds,7,31,1
1470,12,50,28,Mobile,Facebook,6,20,1
1862,5,25,198,Mobile,Facebook,2,9,0
2733,39,96,269,Tablet,Instagram,6,41,1
2993,11,61,171,Desktop,Email,4,15,1
2522,11,60,30,Tablet,Instagram,0,10,0
295,31,25,154,Desktop,Instagram,4,18,0
274,31,36,209,Tablet,GoogleAds,2,12,0
2377,13,29,63,Desktop,GoogleAds,17,14,1
2730,14,94,329,Mobile,Email,18,41,1
3457,25,96,57,Tablet,Organic,9,35,1
2877,33,10,320,Mobile,Facebook,3,31,0
2146,33,52,208,Desktop,Facebook,12,18,1
1687,15,40,433,Tablet,Instagram,0,14,0
1236,16,4,308,Mobile,Instagram,3,37,0
830,38,65,63,Mobile,Email,8,21,1
1772,6,12,248,Mobile,Facebook,16,48,1
3058,25,62,466,Desktop,Instagram,10,12,1
2391,15,81,141,Tablet,Instagram,6,19,1
2279,4,89,93,Mobile,GoogleAds,6,48,1
50,4,24,107,Desktop,Organic,12,14,0
1741,30,43,365,Desktop,Email,18,6,1
77,34,13,88,Desktop,Organic,16,21,0
997,27,68,301,Tablet,Organic,17,42,1
1809,31,58,108,Desktop,Email,12,49,1
2571,32,55,46,Desktop,Facebook,16,19,1
1631,39,51,77,Tablet,Instagram,17,18,1
1665,9,65,217,Tablet,Email,19,26,1
3208,8,67,169,Desktop,Instagram,1,7,0
1288,14,11,302,Desktop,GoogleAds,18,17,1
704,33,74,129,Mobile,Organic,14,9,1
3097,23,67,201,Tablet,GoogleAds,8,49,1
2534,21,42,196,Tablet,Organic,13,48,1
1095,12,72,348,Mobile,Facebook,18,40,1
2938,2,73,268,Desktop,Email,7,34,1
2489,13,90,88,Desktop,Facebook,11,14,1
1703,4,5,253,Desktop,Organic,16,22,1
2325,20,14,238,Desktop,GoogleAds,11,11,1
1068,14,41,73,Mobile,Organic,14,48,1
788,30,30,419,Tablet,Facebook,4,26,1
503,29,85,358,Tablet,Facebook,1,5,0
1595,8,52,355,Desktop,GoogleAds,19,23,1
1502,12,5,161,Mobile,GoogleAds,17,21,1
1800,38,32,58,Desktop,Facebook,2,8,0
670,26,28,384,Desktop,Organic,4,9,1
1358,2,20,373,Mobile,Organic,1,2,0
1337,14,53,291,Mobile,Email,8,5,1
1309,6,55,430,Tablet,Facebook,4,25,1
1996,31,93,340,Tablet,Email,16,44,1
3070,17,20,66,Desktop,Facebook,19,13,1
2054,25,99,428,Desktop,Email,14,35,1
3282,32,54,26,Tablet,Instagram,12,41,1
3526,12,57,298,Mobile,Organic,8,18,1
1938,13,63,77,Desktop,Organic,1,47,0
1357,19,85,286,Desktop,Instagram,1,38,0
1068,25,45,372,Mobile,GoogleAds,10,22,1
986,31,83,416,Desktop,Instagram,2,4,0
491,37,21,36,Mobile,Organic,2,43,0
737,25,59,19,Tablet,Facebook,9,14,1
2537,16,10,278,Tablet,Email,1,29,0
3146,38,46,321,Tablet,Organic,0,32,0
1041,23,30,313,Tablet,Instagram,5,37,1
3382,14,76,267,Tablet,Facebook,5,18,1
352,6,17,282,Desktop,Organic,10,4,0
3512,25,21,432,Tablet,Instagram,15,8,1
1457,23,55,19,Desktop,Organic,0,6,0
2389,12,16,339,Desktop,Instagram,4,23,1
2495,13,37,140,Mobile,Instagram,9,40,1
2231,36,24,67,Desktop,Organic,5,15,1
2616,39,31,312,Desktop,Facebook,10,36,1
536,34,14,18,Tablet,Organic,15,9,0
1906,6,12,369,Tablet,Organic,19,20,1
668,38,57,261,Mobile,Facebook,12,20,1
2083,8,89,112,Mobile,Organic,11,46,1
829,8,49,408,Desktop,Email,17,14,1
2662,33,10,462,Mobile,Email,12,12,1
415,34,12,115,Tablet,Email,4,49,0
2289,15,96,166,Tablet,Instagram,12,6,1
