customer_age,gender,city,customer_tenure_months,customer_segment,plan_type,contract_type,number_of_services,monthly_data_usage_gb,monthly_voice_minutes,monthly_sms_count,international_usage_flag,network_drop_rate,average_download_speed,service_outages_last_6m,support_tickets_last_12m,avg_resolution_time_hours,complaints_last_12m,mobile_app_logins_last_30d,reward_points_balance,campaign_response_rate,late_payments_last_12m,autopay_enabled,billing_disputes_last_12m,customer_lifetime_value,monthly_revenue,retention_offer_count,service_region_cluster,churn_flag
49,Female,Pune,104,Business,Postpaid,2 Year,3,36.72401842249004,839.4759689892348,95,0,3.5383516411953133,59.97796431422721,0,3,12.443095630757965,0,16,32101,69.86775673769024,4,0,0,39185.43876817472,1184.1059807514,1,8,0
53,Female,Pune,102,Business,Postpaid,Month-to-Month,2,24.34624644704957,928.9192012576827,60,0,4.708817051412161,78.39886513839294,4,1,15.555306176881398,2,12,36437,11.03377165242173,1,1,0,54207.02039693856,199.0,0,36,1
53,Female,Chennai,1,Business,Postpaid,Month-to-Month,4,63.05458277923916,590.5128991097425,84,0,9.860909120935478,28.492415642035223,0,1,24.99767882756062,0,27,43109,25.76533756573928,1,1,0,45866.44105391693,883.8129526397793,1,14,1
46,Male,Delhi,56,Business,Unlimited,Month-to-Month,3,25.684854310423685,942.274850811964,91,0,5.286414086635155,74.54040047221297,2,2,20.84591332869368,3,18,12378,9.431823260235628,0,1,1,51581.88401962512,1130.4078973670364,1,18,0
25,Female,Bangalore,67,Family,Enterprise,2 Year,4,20.473013748165094,1173.4853065167486,106,0,3.573874106648092,85.84480565242544,3,1,30.242573094444666,1,13,37230,40.59441465045922,1,1,1,52045.0954083191,835.8657464931382,0,15,0
18,Male,Hyderabad,9,Family,Prepaid,Month-to-Month,2,33.34789504800463,675.4319317985661,79,0,1.5685139152909933,58.21324188051948,4,6,30.315120668583177,0,12,22442,26.867385847853587,0,0,0,57660.02166164561,809.7846806460263,3,5,1
18,Female,Chennai,102,Premium,Unlimited,Month-to-Month,2,45.68678359675116,849.3271864772115,70,0,2.4768064858974546,58.11805481531685,1,1,10.729455488886746,1,10,19682,97.56208245954386,1,1,2,43100.7347570257,1500.9946656071231,1,30,0
65,Female,Kolkata,32,Consumer,Unlimited,Month-to-Month,4,15.402839451480585,593.1248803808558,74,0,1.7674052587556488,72.57431152504842,1,3,11.001437014006124,3,15,13082,88.49664192389372,1,0,0,55264.196131217024,203.03382711359143,3,33,0
33,Male,Chennai,33,Consumer,Postpaid,1 Year,1,82.70907343170742,363.91607708286426,78,0,4.776354030397584,77.54881446794244,3,0,29.430043701305934,2,18,11844,85.12408556262451,1,1,0,54743.62954831982,1018.4268999084072,0,47,0
27,Female,Hyderabad,12,Family,Unlimited,Month-to-Month,2,32.263102782492965,772.2302208011323,78,0,8.56112536714389,92.87090019333124,2,1,5.75487935781198,1,12,48785,11.959701082463749,1,1,2,56042.04437785205,1713.0595770751004,2,46,0
30,Female,Delhi,55,Premium,Enterprise,2 Year,3,45.71394370780016,565.4083975351193,100,0,5.114358176785846,43.67858727577413,1,2,27.09943632513609,1,19,2487,,0,0,1,35047.601005345525,1735.1965441532082,1,7,0
60,Female,Pune,71,Business,Enterprise,Month-to-Month,5,31.264709474052044,354.8205947101251,84,0,0.3671349158133019,102.90263774571896,1,4,49.34445261251243,3,14,45215,37.407052542796194,1,0,1,46488.13820026929,1964.9857968184897,2,2,0
40,Female,Chennai,38,Family,Enterprise,Month-to-Month,3,39.33492577030666,392.37462564228895,77,0,0.8793896301686721,93.58657525119972,1,4,23.348481898712205,0,13,17197,80.29988793054333,0,0,0,46007.63984698929,718.6613309776085,0,37,0
31,Female,Mumbai,93,Consumer,Prepaid,Month-to-Month,4,28.828089307716134,510.1604783258093,80,0,6.796082119509936,69.4530649555584,5,2,10.503382456981276,1,15,8618,28.942532506352592,1,0,1,60874.01268265923,1862.2945382510463,0,10,1
48,Female,Chennai,8,Business,Unlimited,2 Year,5,32.20816411773802,258.42120117398645,78,0,0.1973828825503432,,4,3,15.418509368680898,1,9,18264,,1,1,0,47860.59810329896,1281.7175057427448,2,41,0
38,Male,Mumbai,83,Family,Enterprise,Month-to-Month,5,60.637954195957214,469.18752108868114,90,0,7.1728832124984665,14.52892362711873,2,2,19.35582453646078,2,11,42978,,2,1,0,63323.739154708586,977.848141465561,1,31,1
56,Male,Hyderabad,44,Business,Postpaid,1 Year,4,42.91822029153991,840.7099737525863,81,0,7.076293120869686,93.2954274834025,2,2,33.773150975253714,0,11,39169,86.96800631583494,0,1,2,24029.832504725546,1514.5712815833515,3,9,0
43,Female,Mumbai,116,Family,Unlimited,1 Year,5,17.989443156335714,757.8251811083351,88,1,8.824830193703436,,2,1,44.88869475494938,0,11,16909,72.9346225275718,0,1,0,59685.19582139992,1140.061785675892,2,33,0
62,Female,Mumbai,109,Consumer,Prepaid,1 Year,3,44.59315502498684,338.99811460080684,95,0,8.41059287706255,83.81913749494527,2,3,31.912744515822965,1,13,22545,,1,0,0,58628.57923785118,1110.208309625094,1,44,0
78,Female,Delhi,73,Business,Unlimited,2 Year,2,24.10179744760224,666.6126084402273,85,0,7.846083868469448,83.54509174596475,2,3,17.096898703407298,2,17,49254,56.57947896187751,2,1,0,43096.66598192315,1538.6420839670045,4,24,0
69,Male,Kolkata,24,Consumer,Postpaid,1 Year,2,9.269656162555195,727.2642150291445,96,0,0.4395842930581539,121.05410614512968,6,3,23.717296955908296,1,9,41024,26.925861288379338,1,0,1,52843.56349568881,485.938102774356,1,45,0
23,Female,Kolkata,60,Consumer,Unlimited,Month-to-Month,3,32.33360996446047,563.6179239511553,75,0,9.680398748721288,79.6636304482459,0,0,12.453700801263611,0,17,25345,27.202924109452557,2,1,0,40591.17913404187,1367.0110052201446,3,35,0
48,Male,Delhi,113,Consumer,Prepaid,Month-to-Month,5,105.85032723469084,880.3609621775144,81,0,2.739144748762067,61.2297250944346,1,2,33.991324281215064,0,19,19419,52.730783180542176,2,1,0,51234.28461684782,914.3697286268194,1,41,0
67,Female,Mumbai,43,Business,Postpaid,2 Year,4,26.5698086197469,615.7859729391963,88,0,3.743366678131277,103.83302303041047,0,4,12.327501292755946,1,24,36888,61.67061592011292,0,1,0,74123.59761365707,598.0986823158387,0,43,0
47,Female,Bangalore,28,Business,Prepaid,Month-to-Month,2,47.89300233819584,393.1569584979629,69,0,8.61838903177658,143.46621005935518,0,4,9.858138806644728,5,20,31322,59.04279097864234,0,1,0,54710.19902284633,1779.407814202174,0,38,1
66,Female,Bangalore,23,Consumer,Prepaid,1 Year,4,32.56050404690341,895.9005869738035,81,1,8.492602618436752,81.2593912740072,1,1,30.314494792597007,3,21,8516,73.27714732371716,0,0,0,52947.31410376337,884.9467498070783,0,44,0
32,Male,Chennai,32,Consumer,Enterprise,1 Year,4,27.73633143392801,879.2648139185253,89,0,1.1354486033843258,95.33412941522352,1,5,10.364061219575332,0,11,49081,,1,0,0,69182.16253141631,1476.026396048502,0,18,0
77,Male,Bangalore,81,Premium,Unlimited,1 Year,2,79.44986458738083,712.7915354433186,87,1,6.485534842485333,83.83407514158623,2,4,19.836347464236415,0,10,8370,85.62623211400407,0,0,0,60179.7047208528,873.5158889996027,0,20,0
22,Female,Pune,53,Consumer,Postpaid,2 Year,3,100.21166155992388,793.6663016675737,81,1,5.701987583173874,94.80651038067708,1,6,28.27529589786412,1,22,36372,63.81068124933923,0,1,0,42738.15432977095,1166.904776437122,1,25,1
23,Female,Mumbai,15,Consumer,Prepaid,Month-to-Month,2,30.641047372096786,139.805846241653,86,0,5.826824005442802,62.64530514320728,2,3,19.429107237183715,2,15,11662,89.29714405679978,0,1,1,38991.250456835485,1133.968183639029,2,20,1
55,Male,Hyderabad,87,Business,Enterprise,Month-to-Month,3,50.6344022887434,306.81977991437213,100,0,2.586624257350121,,0,5,31.403488976128145,1,20,46816,,0,1,1,40698.91699766886,1647.7376371796818,0,1,0
22,Female,Hyderabad,11,Premium,Enterprise,2 Year,2,45.88482180793927,453.7120127352804,81,0,0.3546810297424274,114.72182417533298,3,3,18.986743819772983,1,17,48819,47.57902142325069,0,1,0,35263.33291635109,1156.4953665519365,1,12,1
62,Female,Hyderabad,1,Consumer,Enterprise,1 Year,2,38.41472587869424,754.18969489037,85,0,0.6555739394757354,98.88989615583014,2,1,25.68632233672971,0,18,48155,,1,0,0,34688.57856407954,2014.9453922304244,3,16,0
69,Female,Pune,101,Business,Unlimited,Month-to-Month,5,14.831291856950612,935.1244891779202,82,0,2.711460646174753,75.22747912011812,5,5,24.454908497390768,0,20,18173,78.87429233178435,1,0,0,61457.29821424327,1237.930448915139,0,33,0
33,Male,Delhi,68,Consumer,Prepaid,1 Year,2,32.34761703166469,720.2767749186985,69,0,9.826550603895091,66.74785073899257,1,3,19.892253440060493,0,19,12024,77.44063827428906,1,1,0,15567.559126744978,1260.1364032610954,0,1,0
36,Female,Pune,88,Family,Prepaid,1 Year,1,55.12920846319954,394.2107788496791,78,0,9.747019084117156,68.1930701134446,3,3,19.77396081766871,2,17,44685,38.935674203291946,1,0,0,61422.02215742352,841.4428278767653,0,9,0
21,Female,Hyderabad,48,Family,Enterprise,2 Year,5,32.18488049143231,911.83423711327,82,0,9.101295133499868,80.58971832917108,3,1,20.108618940979493,1,18,2555,54.17115236350074,0,0,1,38898.38780752776,1076.6359111448571,0,29,0
22,Female,Pune,115,Consumer,Prepaid,1 Year,1,39.198513109812005,284.5622726085001,80,1,3.943372907312963,141.04701867233763,1,1,12.632416093645634,1,17,14274,13.501520984356718,0,1,2,52746.20087559271,1711.9285892173164,0,40,0
53,Male,Kolkata,9,Business,Postpaid,Month-to-Month,3,40.98717470624605,654.1670361077845,81,1,4.155983734340057,42.86087034599041,1,2,8.817403711834219,1,12,48631,38.30646393956753,0,1,0,38768.91090556612,1366.6664900969984,1,16,0
76,Female,Chennai,110,Business,Unlimited,2 Year,3,20.825507897069908,648.726190062017,74,0,9.56629512012303,103.0068898251004,4,1,16.730739687901913,0,14,6724,87.9740106907212,0,0,0,48356.44129724064,1185.8608516927516,4,12,0
39,Female,Bangalore,116,Premium,Unlimited,Month-to-Month,5,23.6202322853167,682.5089601946547,95,0,0.0328268239263829,52.56414809814692,0,1,22.03419223805336,4,11,4160,31.013467789401293,1,0,1,47226.62615418266,1378.6925122990467,1,3,0
43,Male,Pune,53,Premium,Unlimited,Month-to-Month,1,96.27802252524422,449.2338994475873,78,0,2.746278649350149,71.91279755470649,0,4,38.35436340967885,0,16,14427,42.9647607780106,0,0,0,65915.99463355333,1679.6187606433257,1,34,0
62,Male,Pune,67,Business,Postpaid,Month-to-Month,3,50.15777275408624,299.3954139214616,81,0,6.692412363626418,92.16266075928252,0,0,26.732068701397186,4,16,45649,16.787228386735354,1,1,0,47959.67708988183,912.2833257306388,0,39,1
40,Female,Bangalore,33,Family,Unlimited,2 Year,4,22.113734736914296,759.6626502776205,83,0,9.518467535782818,68.48398126736468,1,3,24.81112186301179,0,15,20990,52.045344305540695,2,0,0,35247.37628871711,1223.632692251699,0,2,0
58,Female,Delhi,79,Premium,Enterprise,Month-to-Month,4,32.216180110103565,377.38613528041145,89,0,5.2543477452663705,51.82569188020379,2,1,29.58082263672805,2,7,19645,56.34179030693982,1,0,0,72469.90717006443,2283.224564158181,1,27,1
75,Female,Chennai,96,Premium,Postpaid,1 Year,4,29.607414965887664,594.8933795322657,73,0,9.57577256000365,106.18353977102528,1,1,19.28426849330808,1,13,22369,68.37419756184242,2,0,0,47155.59654117542,1104.6803866953287,0,35,0
68,Female,Delhi,30,Consumer,Postpaid,1 Year,2,53.61966863851406,405.3575366434053,77,0,8.233551030387867,23.9815473514108,3,0,42.99972938948879,0,14,43957,9.05432177690234,1,0,0,65258.65236732957,1549.1643026292068,1,34,0
34,Female,Delhi,45,Family,Postpaid,Month-to-Month,4,48.198977665158985,882.0625739994853,62,0,0.7793951127663501,,2,4,28.45749705537705,2,16,47483,44.49024103846888,0,1,1,78160.6664508022,934.2499038231416,1,6,0
56,Female,Delhi,20,Premium,Unlimited,2 Year,4,24.36246581688632,1116.2673371533783,82,0,8.81685893963887,62.2664694657652,4,0,21.84539185462367,0,18,45805,,2,0,1,61745.66278238298,926.5683120802566,1,20,1
36,Male,Pune,14,Premium,Enterprise,2 Year,5,23.67312187973551,747.0562205483768,86,0,4.361803634815232,72.58922189740716,2,1,5.535150675956018,0,13,21703,14.115719332698372,1,0,1,68949.959729075,944.8205982789711,2,20,0
42,Male,Delhi,11,Consumer,Enterprise,2 Year,3,39.09853186721061,437.4218885118273,84,1,6.11341075475793,107.45611743827062,2,1,19.54548876303865,1,14,25128,13.908484049469616,1,0,0,57314.068865887,532.9117224736704,2,24,0
56,Female,Hyderabad,2,Business,Unlimited,1 Year,4,23.113891174833288,190.94646211239308,71,0,5.905846131069553,70.60295372189074,3,1,14.20845968400467,0,11,48384,29.07748236520944,1,0,1,52851.38302737709,572.9391192433299,0,15,1
24,Female,Bangalore,118,Family,Unlimited,Month-to-Month,2,57.46366674764627,194.03326718064957,67,0,5.139179184836622,90.3852537324086,3,1,25.63577382050844,1,16,22820,84.76907795654893,1,1,0,25904.46086034974,1445.2691629444955,0,41,1
74,Female,Chennai,63,Premium,Postpaid,Month-to-Month,2,74.39033922906734,532.6331344197074,74,0,0.0443564958169817,106.76339960376195,1,3,20.53437320567328,2,16,42117,85.62578906456517,1,1,2,54026.34634157898,1434.4664883390092,0,49,0
66,Male,Mumbai,82,Premium,Unlimited,Month-to-Month,4,28.37050025517189,427.201501275737,76,0,6.71465805945755,50.46243539773928,1,2,30.34338342182,2,14,36059,73.26689436714199,0,0,2,74488.54278867185,1763.5101192933598,4,10,1
71,Female,Hyderabad,112,Consumer,Postpaid,Month-to-Month,4,39.54859343201449,1403.0660314351908,84,0,5.900687550596998,71.87660671623051,2,1,19.694190072254024,0,15,45346,31.566974513006297,1,0,3,43617.028990113424,1382.645024321455,3,18,0
63,Female,Pune,52,Business,Unlimited,1 Year,4,45.43667783609809,965.2272430685824,77,0,1.8456336486401212,84.60383753009825,2,2,16.673459316902445,2,15,42750,32.92176096327142,3,0,2,38509.45541599374,933.735510939708,1,3,0
35,Male,Kolkata,70,Consumer,Postpaid,1 Year,3,31.187627273101672,919.6451243818476,89,1,5.312696316368925,104.8927781804587,2,1,17.319085067875292,2,14,7216,51.975193907934816,0,1,1,55199.02817970189,1110.7381910104905,1,39,0
28,Male,Kolkata,63,Consumer,Prepaid,Month-to-Month,5,37.88196215893448,789.881908611507,80,0,3.39269835832415,80.14511150049793,2,2,17.184113592996592,1,12,10954,66.12621775666537,0,0,0,60037.51642021952,1556.2307013295645,1,49,1
70,Female,Delhi,41,Premium,Unlimited,Month-to-Month,3,18.19297284626928,616.2538157560243,90,0,7.45950327439639,87.85486238489591,1,4,23.354108421917125,1,20,44536,77.52047861785388,2,1,1,64928.12436249016,1262.143542622326,2,49,0
38,Female,Chennai,36,Consumer,Prepaid,Month-to-Month,5,38.49259074184943,1127.008625616526,88,0,8.272181784089065,27.54200335797768,4,0,16.972239967890726,0,15,733,77.61429320585054,1,1,0,37918.56713762705,1757.1890448019535,0,10,1
67,Male,Hyderabad,51,Premium,Postpaid,2 Year,4,24.95848295790673,513.9231858359633,78,0,1.2125276350428948,82.16049474427406,2,4,25.575091986629925,1,13,37360,86.39326839420892,0,0,2,60599.44852180208,1380.4349497260075,1,42,0
75,Female,Delhi,90,Family,Enterprise,2 Year,5,41.761524845116895,243.7016789815784,78,0,5.84289756397926,62.00345415141868,2,1,27.88293111602469,1,15,35704,85.56346923176578,1,1,0,63361.78871014615,1452.443950896587,1,49,0
40,Male,Chennai,71,Family,Postpaid,2 Year,5,59.25866299991497,1225.183596411095,74,0,2.588414777011925,98.6305546440152,1,2,48.96090953259448,0,12,41156,29.590063137298195,2,1,1,37686.119099454925,1744.6043759611748,1,7,0
47,Male,Bangalore,20,Consumer,Enterprise,Month-to-Month,2,28.058627378451632,1081.2196691431336,86,0,9.057195827153135,37.83034700533038,4,2,14.458592450117704,1,16,6625,,0,1,0,44165.59236135985,1713.045088202938,0,46,1
66,Female,Delhi,70,Family,Enterprise,1 Year,3,56.70008035056119,547.0435996181272,90,1,2.913453535843893,78.52536798179261,2,1,44.644842408982825,1,10,34509,43.08739752011101,3,0,0,78647.43008782114,1024.0220422611285,3,10,0
19,Female,Mumbai,3,Consumer,Unlimited,2 Year,1,51.68877406392302,752.2022971865695,75,1,8.964484908017532,,1,2,12.81679856422372,2,13,37122,65.27053862547886,3,0,0,75621.3822236322,1060.019196503636,0,42,1
27,Female,Bangalore,42,Consumer,Postpaid,Month-to-Month,1,64.73843058720787,562.5407289744036,91,0,7.344361696219279,68.52889325373992,2,0,14.651723559481937,1,11,38997,66.14809184863769,1,1,1,54867.80241238707,1248.1156474590111,2,19,0
24,Female,Pune,38,Business,Enterprise,Month-to-Month,2,16.04580055126903,701.9983664467175,95,0,8.517113371822886,81.61891059692555,3,0,26.57565124912164,2,17,3060,85.37793107795717,0,1,0,58591.41281804375,1430.0996326634208,0,41,1
62,Female,Pune,25,Family,Prepaid,Month-to-Month,4,43.64517840465318,977.7187147344564,80,0,7.013332513205573,,1,0,14.559494460688068,0,18,553,19.59331417335957,0,1,0,85571.40937622474,1362.2967221006097,3,47,0
44,Female,Chennai,112,Premium,Postpaid,Month-to-Month,1,54.42644602019418,591.5844982697315,77,0,4.105970055561256,,3,3,43.46097280505741,2,23,38110,39.48066521971033,0,1,0,68812.3373202834,459.5779865078895,0,4,0
68,Female,Hyderabad,55,Family,Enterprise,Month-to-Month,1,19.957166001809988,681.3744303355894,83,0,0.9327777726685772,100.04409504913112,2,5,18.17192643850477,1,18,25886,,1,1,0,30735.83824471975,1059.7900544898237,0,32,0
62,Female,Bangalore,88,Consumer,Prepaid,2 Year,2,42.97694233225906,725.1072636327949,59,0,1.3864866270597354,102.14562571406124,2,4,26.37709121687837,2,11,16787,65.66691635490216,0,0,0,29729.181108820787,1270.2376842565154,2,45,0
79,Male,Pune,100,Business,Prepaid,Month-to-Month,2,40.7852686251124,1050.2909952677348,78,0,2.016005471302985,102.08952352819152,4,1,12.413774768489176,1,12,2578,6.726060811700563,0,1,0,48046.22947368021,1656.601521086397,1,7,0
19,Female,Delhi,74,Consumer,Postpaid,2 Year,1,50.85405963314399,765.3788760731502,99,0,8.458754511712213,,2,4,9.571938106469892,1,15,25320,,0,0,0,31165.954016431973,763.8226990045669,1,21,0
39,Female,Pune,91,Family,Postpaid,Month-to-Month,5,48.65064964187209,765.0913444726252,74,0,6.505647444161244,103.36918173672726,2,2,23.55207614300661,1,17,4997,,1,1,0,60486.8297106569,1470.6533662316813,0,12,0
49,Female,Pune,52,Premium,Unlimited,1 Year,1,48.97748243668701,140.27686547928164,80,0,1.5478421438444134,65.89344088306699,5,3,15.997707911684708,0,21,31901,99.72639546438822,0,1,0,47393.750393636095,1031.4151470789586,3,33,0
39,Male,Mumbai,62,Family,Enterprise,2 Year,1,71.40759771656218,558.57267631498,117,0,9.815836109514798,59.43984684595849,2,2,18.170424789161533,0,27,35927,14.584590032149192,1,0,0,37333.260699341394,1979.3600549594944,1,26,0
75,Female,Chennai,100,Business,Prepaid,Month-to-Month,3,26.928852597795963,769.129043973617,85,0,5.69916326151899,77.39274218344244,3,0,27.42534863217745,1,21,31460,35.67599278478328,3,0,0,52254.381822127645,373.0606999839722,0,9,1
18,Male,Bangalore,46,Premium,Unlimited,Month-to-Month,3,34.06236807802767,765.7317077000222,77,0,8.10817063774677,47.65033282340952,2,2,23.695074720245373,1,7,15286,12.929145628661542,1,1,0,44387.0368173724,1071.4253186820326,1,40,0
30,Female,Bangalore,44,Family,Prepaid,Month-to-Month,4,,1019.4179943501674,81,1,2.739703278987321,,2,2,18.24238034753761,2,14,41809,21.80738480508897,0,1,0,43255.19961138153,1084.840083505931,0,12,0
60,Male,Mumbai,83,Business,Prepaid,Month-to-Month,4,29.796087057072945,406.6039787446373,68,0,8.353639706383213,111.8904583230946,0,1,15.616102333401372,1,6,18984,10.962475173601838,0,0,0,63278.01522020499,1460.2159949382478,1,24,0
26,Male,Bangalore,56,Premium,Prepaid,1 Year,5,13.898309943208703,751.9248579385404,97,1,2.160056773440945,60.94500458218876,0,2,34.62449322776885,0,15,27883,24.33743755270075,2,1,0,45617.032921342674,984.7479065751658,0,41,0
77,Female,Bangalore,110,Family,Postpaid,1 Year,5,36.784087372793735,867.5303705441377,64,0,8.377899501936849,37.89836201973232,1,2,27.511780829974025,0,21,26734,75.30011419171697,1,1,0,54539.82738819991,1489.3747398696696,2,34,0
28,Male,Mumbai,51,Premium,Postpaid,1 Year,5,42.15364886031031,579.095623272209,85,1,6.737485094405585,108.83921624984606,1,0,40.76407005807671,3,21,47166,72.30666646631974,3,0,0,22487.72378343752,1242.7063902891937,0,30,1
33,Male,Bangalore,60,Consumer,Unlimited,2 Year,4,24.06517464945843,667.6916947030722,69,0,2.4822222958126074,75.99692914358343,1,2,6.649155919628393,0,12,20432,44.844157947268805,2,0,1,33742.43407480528,1341.206173462936,1,32,0
58,Male,Bangalore,96,Consumer,Unlimited,Month-to-Month,3,29.41831738537649,685.9017952843848,79,0,1.490132990880214,73.6565992351218,3,3,8.363590802874757,4,22,21464,19.504010779921582,0,1,1,16557.715741094864,934.8042044459858,2,9,0
